order_bn,text,label_confirm
5.77e+17,要全新的、正版的，要保证质量。,1
7.06e+17,当时付款来不及备注了，因工作出差，麻烦16号发货，非常感谢。,1
7.07e+17,送礼物,1
7.06e+17,"唐山市宝鼎建材有限公司
 91130293677356877R
 高新区老庄子镇李官屯村东0315-3317007
 中国建设银行股份有限公司唐山唐龙支行
 13001629951050500464",1
7.06e+17,发前检查好，谢谢。,1
7.07e+17,老顾客回头购了，发货前请检查商品颜色及尺码，商品是否完好有无损坏，尽快发货，谢谢！,1
7.08e+17,黑灰色 别发错了,0
7.07e+17,麻烦晚几天发货,1
7.1e+17,请在15号发货吗，可以和前一个定单一起发货,1
7.09e+17,麻烦14日后再发货，这两天不在家谢谢！,1
7.09e+17,增值税专用发票公司名称：苏州市同里湿地公园有限公司公司地址：吴江区同里肖甸湖 0512-63191210税号：91320509722206123D开户行：苏州农村商业银行屯村支行账号：0706678061120100147678注：1、发票上有我方信息（公司名称、税号、地址和电话、开户行、账号）；2、发票内容：货物明细（名称、规格型号、单位、数量、单价、金额、税率、税额、总价）,0
7.1e+17,麻烦17号发货,1
7.08e+17,急用，请先发，顺丰或中通快递,0
7.08e+17,如果可以的话，先不急着发货，待节后我们自己去上海青浦区淀山湖店自取,1
7.09e+17,收货人：NAWAL（SHARARI/RUH22879）， 一定要全部写。,1
7.09e+17,请11月15号再发货,1
7.1e+17,外出中，请在11.15号以后发货，多谢！,1
7.1e+17,请在15号或晚于15号发货。,1
5.76e+17,您好，麻烦周二后配送或者配送前打电话问下家里有没有人，感谢！,0
7.12e+17,店主帮我标记一下11月16号发货，最好发百世快递,0
7.07e+17,辛苦掌柜帮忙挑选宝贝啦，希望尽快收到宝贝，谢谢！,1
5.75e+17,通知后发货,1
5.75e+17,请不要放价格单,1
7.1e+17,请11月16号以后再发货,1
7.11e+17,平台承诺包邮，麻烦合并为一个包裹发出，谢谢！,0
5.69e+17,不放购物清单。,1
5.76e+17,16号发货,1
5.76e+17,麻烦尽量安排11月18日以后发货,1
7.1e+17,质量保证，尽快发货,1
5.68e+17,麻烦检查商品及包装，谢谢,1
5.74e+17,需要开增值税专用发票,0
5.76e+17,麻烦注意颜色，谢谢,1
5.77e+17,满199，包邮哟，请修改一下运费。,1
5.78e+17,？？？,1
5.77e+17,帮发邮政,0
7.07e+17,公司团购45件，分9个ID拍，暂不发货，等收集好尺码后再发货。要求开具发票，发票名称：贺州广东温氏畜禽有限公司 社会统一信用代码： 91451100672457601C,1
7.06e+17,不要放发货单,1
7.08e+17,亲，老顾客了，请尽快发货，谢谢，看看不要有瑕疵哈，谢谢！,1
7.04e+17,麻烦先不要发货，我对尺码把握不准，想这2天详细看准备再让你们发货,1
7.08e+17,不放吊牌，清单，二维码,1
7.08e+17,麻烦发货前检查一下,1
5.75e+17,发货时间等买家通知。,1
7.1e+17,如有赠品请附送,1
5.76e+17,请18号以后发货，不急！,1
7.11e+17,11月20日发货，发货前会联系客服说具体需求。,1
5.76e+17,请不要放价格单,1
7.07e+17,不放清单，二维码，吊牌,1
7.1e+17,11.18发货,1
5.68e+17,11月20发货,1
7.07e+17,近日出差，本月25号左右送到最好。谢谢,0
7.07e+17,11月19号 发货,1
7.1e+17,请于11月30日或12月1日送货,0
7.11e+17,麻烦请于11月20日后发货！谢谢！谢谢！否则收不到！,1
7.11e+17,请18号发货,1
5.68e+17,2955588*1 YJ扣单 KW-YJC，2397008，1,0
5.7e+17,11月20号再发货，谢谢！,1
7.07e+17,11月18日后发货,1
5.77e+17,麻烦21号发货，谢谢,1
5.77e+17,请12月24日后发货，谢谢！,1
5.77e+17,请11月19日发货,1
5.77e+17,先不发，这两周没有在家，想月底联系你们发货,1
5.78e+17,请在11.25号之后送货,0
5.78e+17,请11月18日后发货,1
7.11e+17,先不发货，预计11月20再发 发的时候提前告知，可能修改地址,1
5.76e+17,暂不发货,1
5.76e+17,请20/11后发货,1
7.05e+17,请推迟到11月24日发货，谢谢！,1
6.63e+17,加急！,1
5.61e+17,颜色，尺寸别错，谢谢,1
5.61e+17,尽快发货,1
5.61e+17,不要放驿站和大森林柜,0
5.66e+17,麻烦帮我挑好质量的，谢谢！,1
5.67e+17,开专票,0
5.67e+17,保证质量早日发货,1
6.63e+17,给我包好一点,1
6.63e+17,尽快安排发货吧,1
6.63e+17,不要附赠小票或者清单，送人，谢谢,1
6.63e+17,可以的话，帮我发邮政哦,0
6.63e+17,请尽快发货，谢谢,1
6.63e+17,直播间，传递动能量,1
6.63e+17,发货前检查质量,1
6.63e+17,xl,0
6.63e+17,保证质量尽快发货，谢谢了,1
6.63e+17,请检查质量，谢谢,1
6.63e+17,请尽快安排发货,1
6.63e+17,传递动能量,1
6.63e+17,检查质量，避免差评，谢谢,1
6.63e+17,卖家发货前，请仔细检查质量和数量尽快发货，多谢！,1
6.63e+17,麻烦看好宝贝质量哦,1
6.63e+17,尽量快一点，谢谢,1
6.63e+17,发货前检查一下谢谢,1
6.63e+17,尽快发货 谢谢,1
5.61e+17,包邮一下,1
5.61e+17,请不要发错颜色和尺码，谢谢,1
5.61e+17,郑重声明：发货前请检查仔细，请不要把脏乱，破旧，拆过包使用过的瑕疵品发给我，以免造成不必要的麻烦，万分感谢！,1
5.61e+17,麻烦帮拿质量好的货品，谢谢,1
5.61e+17,中通或者顺丰，其它勿发！谢谢！,0
5.61e+17,请发顺丰快递,0
5.61e+17,发货前仔细检查好不要有破损或质量问题谢谢,1
5.67e+17,请尽快发货，检查质量，注意包装，谢谢,1
5.67e+17,仔细检查好物品质量发货！以免质量问题退换！谢谢配合,1
5.67e+17,拒绝菜鸟驿站，请放小区东门叮咚箱,0
5.67e+17,发货前验货，包装好。谢谢！,1
5.67e+17,顺丰快递,0
5.67e+17,尽快发货谢谢,1
5.67e+17,发货请把关质量,1
6.63e+17,礼物，请您仔细质检。谢谢！,1
6.63e+17,希望货好，能快点到货,1
6.63e+17,请放一楼美宜佳,0
6.63e+17,尽快发货哦！谢谢,1
6.63e+17,请送货上门，谢谢,1
6.63e+17,不要漏发别有质量问题,1
6.63e+17,请验视没有问题后尽快发货勿用邮政快递谢谢！,0
6.63e+17,保证质量谢谢,1
6.63e+17,麻烦你们发货的时候帮我检查清楚，别有质量问题，别有损坏，包装包好，谢谢,1
6.63e+17,请认真验货 不想退换了！谢谢,1
6.63e+17,急！质量保证送人的谢谢！,1
6.63e+17,尽快发货,1
6.63e+17,传递动能量,1
6.63e+17,快递请放快递柜,1
6.63e+17,保证质量！谢谢！！！,1
6.63e+17,掌柜的，发货前仔细检查哦,1
6.63e+17,蓝黑色xl,0
6.63e+17,发货前，麻烦帮仔细检查是否有明显瑕疵?,1
6.63e+17,尽量不要邮圆通申通！,0
6.63e+17,检查仔细，包好些，谢谢！,1
6.63e+17,发顺丰,0
6.63e+17,请尽快发货！,1
6.63e+17,速发货，急用！！！,1
6.63e+17,请开体育运动用品或办公用品,1
6.63e+17,电话没人接放金丰仓买,0
6.63e+17,除了韵达快递其他快递都可以，请尽快发货有急用真的，谢谢,1
5.61e+17,3件包邮，请修改价格,1
5.66e+17,不要发百世天天，其他都可以，尽快检查好发货谢谢,0
5.66e+17,颜色和尺码别发错了，谢谢！,1
5.67e+17,必须透气不臭脚！！！,1
5.67e+17,快点发货 物流快快快快 谢谢,1
6.63e+17,中通,0
6.63e+17,发货前请检查产品质量和规格，包装严实,1
6.63e+17,传递动能量,1
6.63e+17,发货前请检查好质量以免退换货麻烦，谢谢,1
6.63e+17,发中通快递！,0
6.63e+17,拍的两件 白色黑色各发一件 谢谢老板,0
6.63e+17,请快递包装或单号上标注MA-1561A,1
6.63e+17,请尽快发货，不要发错码数，不要瑕疵品，包装好，谢谢！,1
6.63e+17,以后不会买了，也不说话了。,1
6.63e+17,麻烦帮我今天发货，有比赛等着穿，谢谢,1
6.63e+17,发货前请检查好，谢谢辛苦啦！,1
6.63e+17,务必挑质量好的,1
6.63e+17,不急着发货，一定要发新的，不要二手货,1
6.63e+17,发顺丰，中通，或者邮政,0
6.63e+17,麻烦优先发圆通快递，谢谢,0
6.63e+17,请检查好质量才发货，谢谢,1
6.63e+17,25岁生日快乐！加油加油！,0
6.63e+17,周四之前能到！,0
6.63e+17,快发货,1
6.63e+17,发邮政谢谢,0
6.63e+17,最好发邮政,0
6.63e+17,请放驿站,0
6.63e+17,不接受菜鸟驿站代收,0
6.63e+17,请发申通快递，谢谢！,0
6.63e+17,三点后家里没人,0
6.63e+17,40码，全新不拆封！好货好评!申通百世韵达均可！（拒绝邮政,0
6.63e+17,麻烦不要发申通快递，谢谢,0
6.63e+17,请帮忙挑选好，包装严实些，尽快发货，谢谢,1
5.61e+17,发货请检查,1
5.61e+17,尽快发货，检查质量，谢谢！,1
5.61e+17,请尽快发货。,1
5.61e+17,发圆通快递,0
5.61e+17,勿发错颜色和尺码！多谢！,1
5.66e+17,别发申通和邮政,0
5.66e+17,检查好质量尽快发货谢谢,1
5.67e+17,看好质量尽快发货,1
5.67e+17,请按订单发货，谢谢您！,1
5.67e+17,最好是中通快递,0
6.63e+17,早点发货,1
6.63e+17,请商家检查质量，不要有破损和腿长不一致，谢谢！,1
6.63e+17,中通，申通，圆通，韵达,0
6.63e+17,保证质量才有好评！,1
6.63e+17,申通圆通不到，谢谢！,0
6.63e+17,快点发货啦,1
6.63e+17,中通,0
6.63e+17,请检查好质量再发货,1
6.63e+17,尽快发货谢谢,1
6.63e+17,请在地址后面备注 西门,0
6.63e+17,发货前请帮我检查一下，谢谢！,1
6.63e+17,尽快发货,1
6.63e+17,发货前请检查质量,1
6.63e+17,着急用 顺丰顺丰 可以到付,0
6.63e+17,中通,0
5.61e+17,不放清单，二维码，吊牌,1
5.61e+17,发顺丰,0
5.61e+17,申通,0
5.66e+17,尽量早点发火哦！,1
5.66e+17,请发货前检查好颜色质量，谢谢,1
5.66e+17,请放物业丰巢服务站谢谢！,0
5.67e+17,发中通或申通,0
6.63e+17,最大码，黑色,0
6.63e+17,请检查质量，避免退换货，谢谢！！,1
6.63e+17,黑白各一件,0
6.63e+17,发货检查一下，不要有问题！,1
6.63e+17,质量无瑕疵的,1
6.63e+17,早些发货亲，期待宝贝,1
6.63e+17,麻烦发货前检查一下哟,1
6.63e+17,记得配腰带哦,1
6.63e+17,申通快递,0
6.63e+17,请妥善包装，避免暴力快递破损，谢谢。,1
6.63e+17,发申通快递,0
6.63e+17,要发票,1
6.63e+17,检查好质量 尽快发货,1
6.63e+17,发票抬头：中国电信集团工会上海公司研究院委员会,1
6.63e+17,发货检查一下，不要有问题！,1
6.63e+17,请挑选质量好的避免退换货，谢谢！,1
6.63e+17,帮忙注意质量和包装，谢谢,1
7.75e+17,发EMS,0
6.63e+17,不要放任何价格单和返现纸条及店铺信息等,1
6.63e+17,发货请检查质量有无破讯，谢谢！,1
6.63e+17,加急,1
6.63e+17,寄出前请仔细检查商品质量！,1
6.63e+17,发中通或者天天哦～麻烦了,0
6.63e+17,尽快发货，谢谢！,1
6.63e+17,中通申通韵达,0
6.63e+17,发顺丰快递,0
6.63e+17,发货前，请仔细检查及包装，以免出现可避免的退换货问题。雨天，请密封好，谢谢！,1
6.63e+17,保证质量，及时发货。,1
6.63e+17,请不要放价格单,1
6.63e+17,发货前检查质量。无破损污渍开裂等问题。包装严密。,1
5.61e+17,请尽快发货，谢谢！,1
5.61e+17,请检查好质量再发货,1
5.61e+17,你好，物流别发顺丰的，我这里不方便拿，三通一达都可以,0
5.61e+17,家里有人，请送到家，谢谢！,1
5.61e+17,请确保宝贝完好再发货，谢谢！,1
5.61e+17,尽量不发申通，不给送！！谢谢！,0
5.61e+17,质量检查好，颜色和尺码别错了,1
5.67e+17,急用，麻烦,1
5.67e+17,发中通圆通,0
6.63e+17,不要放购物清单！！！,1
6.63e+17,请仔细检查一下再发货，谢谢,1
6.63e+17,包装好些，保证质量。,1
6.63e+17,请按地址配送到家，拒绝驿站代收,0
6.63e+17,尽快发货哦！,1
6.63e+17,请仔细检查再发货谢谢！,1
6.63e+17,帮忙看下质量，谢谢,1
6.63e+17,麻烦尽快发货，谢谢,1
6.63e+17,发票内容：手套,1
6.63e+17,检查清楚质量没有问题再寄！,1
6.63e+17,请不要放价格单,1
6.63e+17,老板选好的，尽快发货谢谢。,1
6.63e+17,周六外出用，周五前收到就收货，超过周五后就退货啦。,1
6.64e+17,请尽快发货，发货前请核对好信息，谢谢喽！,1
6.64e+17,"親, 煩請質量一定要好, 尺碼要準確, 包裝要妥當, 謝謝",1
6.64e+17,麻烦开企业-联发集团扬州房地产开发有限公司工会委员会，（工会没有税号）,1
6.64e+17,请帮忙检查好宝贝质量，谢谢！,1
6.64e+17,发货前检查一下质量,1
6.64e+17,尽快发货，保证质量,1
6.64e+17,请不要放价格单,1
6.64e+17,再要一件黑色的S号（黑色、灰色各一件）俩件都要S号码的：,0
6.64e+17,发货前请检查有无破损，谢谢,1
6.64e+17,不放清单，二维码，吊牌,1
6.64e+17,不放价格清单，不放随货清单,1
6.64e+17,好人一生平安,1
6.64e+17,麻烦尽快发货，谢谢，祝生意兴隆！,1
6.64e+17,请发圆通,0
6.64e+17,麻烦尽快发货，急用,1
6.64e+17,请速发货，急用。,1
5.61e+17,检查完好。谢谢。,1
5.61e+17,L码，请尽快发货谢谢,1
5.61e+17,不放发货清单，孩子明天要用，尽快发货，谢谢。,1
5.61e+17,不放购物清单，及时发货。,1
5.61e+17,谢谢,1
5.67e+17,今天可以发货吗，上海明天收到,1
5.67e+17,要电子发票，发到524928015@qq.com,1
5.67e+17,请尽快发货，谢谢！,1
5.67e+17,包邮吗？,1
5.67e+17,着急用，请今天发货，谢谢,1
5.67e+17,请尽快发货！,1
6.63e+17,开专票,0
6.63e+17,请快递送货上门，谢谢！,1
6.63e+17,请保证正品，不要退换货和样品，包装完好。,1
6.63e+17,检查有没有瑕疵,1
6.63e+17,请不要放价格单,1
6.64e+17,检查仔细，全新无瑕疵哦,1
6.64e+17,请尽快发货，麻烦发货前检查一下，不要有瑕疵，避免不必要的退货，谢谢！！！,1
6.64e+17,请不要放价格单,1
6.64e+17,每种颜色各10个,0
6.64e+17,尽快发货，出差要穿。谢谢！,1
6.64e+17,尽快发货哦，谢谢,1
6.64e+17,传播正能量,1
6.64e+17,快点发送，着急穿,1
6.64e+17,军绿色，请检查质量，包装好点，谢谢,1
6.64e+17,可以的话，请发中通快递或者顺丰快递。谢谢。,0
6.64e+17,工作日10点到17点派送，谢谢,0
6.64e+17,每种颜色各10个,0
6.64e+17,快点发货，发货检查 瑕疵品不要,1
6.64e+17,每种颜色各10个,0
6.64e+17,请尽快发货，打包结实点。,1
6.64e+17,请核对好型号，颜色。保证品质，尽快发货,1
6.64e+17,XL,0
6.64e+17,请尽快发货！！！,1
6.64e+17,尽快发货,1
6.64e+17,急用，请今天发货，谢谢!,1
6.64e+17,帮保证质量并尽快发货，谢谢！,1
6.64e+17,包装严实谢谢,1
6.64e+17,快递请发申通,0
6.64e+17,男童裤子是毛圈的哈,1
5.61e+17,亲！发货前请检查好质量哦！早点发货！,1
5.61e+17,全新无瑕疵,1
5.67e+17,发货前请仔细检查，拒绝瑕疵品,1
5.67e+17,发中通中通中通中通中通中通中通中通中通谢谢！,0
5.67e+17,老板送些礼品,1
5.67e+17,请老板仔细检查无质量问题后立即发货！,1
5.67e+17,吊牌齐全 整洁,1
5.67e+17,不要发邮政,0
5.67e+17,麻烦卖家发货前帮忙仔细检查一下有无破损等质量问题，送人的，谢谢！,1
5.67e+17,不要发次品退换货！否则差评！,1
6.64e+17,请不要发顺丰谢谢，尽快发货,0
6.64e+17,亲，这三个一起发货哈,1
6.64e+17,请仔细检查锁扣处 避免再次扣不进去 谢谢,1
6.64e+17,发货前检查好质量问题，拒收不合格品！！！,1
6.64e+17,质量 尽快发货,1
6.64e+17,请寄顺丰，谢谢,0
6.64e+17,一个蓝色一个粉色,0
6.64e+17,检查好质量，确保正品,1
6.64e+17,您好，请保证质量包装严密，尽快到货，谢谢。,1
6.64e+17,单个，15KG,1
6.64e+17,中通或圆通,0
6.64e+17,包装完好，保证质量,1
6.64e+17,开头买小了，这次重新拍，尽早发，谢谢，拒汇通,0
6.64e+17,你好！麻烦你帮我检查仔细点哟，谢谢！,1
6.64e+17,发货时检查一下质量…,1
6.64e+17,产品品质要保证！,1
6.64e+17,尽快发货,1
5.61e+17,尽快发货,1
5.62e+17,到了打个电话,0
6.64e+17,谢谢店家 发全新的给我 爱你哦?,1
6.64e+17,发货前请仔细检查商品质量，谢谢！,1
6.64e+17,不发中通快递，谢谢！,0
6.64e+17,发之前检查一下不要有瑕疵，不要发错货！,1
6.64e+17,要开票，公司:厦门市永不止步健康管理有限公司;税号 :91350203MA2Y25YN0K,1
6.64e+17,注意质量.,1
6.64e+17,请务必今天发货，很急！！！,1
6.64e+17,最快发出，就好评，谢谢,1
6.64e+17,蓝色球拍,0
6.64e+17,发货前，请确保产品无质量瑕疵！,1
6.64e+17,麻烦尽快发货，谢谢。,1
6.64e+17,请快递工作日送货，谢谢,1
6.64e+17,发这个地址：浙江省平阳县万全镇宋桥街十五幢三单元啊坤便利店陈茂沙 15381562809,0
5.61e+17,检查好请尽快发货，谢谢,1
6.63e+17,麻烦发货的时候，帮忙看一下有没有破损，因为着急用，再换货的话，怕来不及！炒鸡感谢！,1
6.63e+17,麻烦速度发货，谢谢哈！,1
5.67e+17,尽快发货,1
